1470, 0.0D0
1471, 0.0D0
1472, 0.0D0
1473, 0.0D0
1474, 0.0D0
1475, 0.0D0
1476, 0.0D0
1477, 0.0D0
1478, 0.0D0
1479, 0.0D0
1480, 0.0D0
1481, 0.0D0
1482, 0.0D0
1483, 0.0D0
1484, 0.0D0
1485, 0.0D0
1486, 0.0D0
1487, +1.044D+04
1488, 0.0D0
1489, 0.0D0
1490, 0.0D0
1491, 0.0D0
1492, 0.0D0
1493, 0.0D0
1494, 0.0D0
1495, 0.0D0
1496, 0.0D0
1497, 0.0D0
1498, 0.0D0
1499, 0.0D0
1500, 0.0D0
1501, 0.0D0
1502, 0.0D0
1503, 0.0D0
1504, 0.0D0
1505, 0.0D0
1506, 0.0D0
1507, 0.0D0
1508, 0.0D0
1509, +1.044D+04
1510, 0.0D0
1511, 0.0D0
1512, 0.0D0
1513, 0.0D0
1514, 0.0D0
1515, 0.0D0
1516, +9.284D+03
1517, +1.462D+04
1518, +9.284D+03
1519, 0.0D0
1520, 0.0D0
1521, 0.0D0
1522, 0.0D0
1523, 0.0D0
1524, 0.0D0
1525, 0.0D0
1526, 0.0D0
1527, 0.0D0
1528, 0.0D0
1529, 0.0D0
1530, +9.284D+03
1531, 0.0D0
1532, 0.0D0
1533, 0.0D0
1534, +9.284D+03
1535, 0.0D0
1536, 0.0D0
1537, 0.0D0
1538, 0.0D0
1539, 0.0D0
1540, 0.0D0
1541, 0.0D0
1542, 0.0D0
1543, 0.0D0
1544, 0.0D0
1545, 0.0D0
1546, 0.0D0
1547, +1.044D+04
1548, 0.0D0
1549, 0.0D0
1550, 0.0D0
1551, 0.0D0
1552, 0.0D0
1553, 0.0D0
1554, 0.0D0
1555, 0.0D0
